"Name","Type","Product","Start","End","Gene Length","No.Insertion sites","Insertion Index","Av. Coverage","No.Insertion sites DP>5","Insertion Index DP>5","Av. Coverage DP>5","Pos. IS","No.reads per IS","Total no. IS"
"MB0595c","CDS","conserved protein",678368,678859,492,14,0.0284552845528455,7,9,0.0182926829268293,15,"678285;678333;678388;678403;678475;678506;678573;678593;678720;678726;678727;678825;678845;678855","36,4,7,33,4,29,3,5,1,1,17,15,10,7",172
"MB0596","CDS","possible antitoxin vapb26",678953,679168,216,11,0.0509259259259259,10,9,0.0416666666666667,12,"678845;678855;678872;678925;678943;678987;679043;679103;679105;679129;679160","10,7,116,12,3,24,1,5,93,8,60",339
"MB0597","CDS","possible toxin vapc26. contains pin domain.",679165,679572,408,9,0.0220588235294118,5,5,0.0122549019607843,37,"679103;679105;679129;679160;679197;679247;679278;679318;679428","5,93,8,60,1,1,37,1,1",207
"MB0598c","CDS","PROBABLE CONSERVED LIPOPROTEIN LPQN",679632,680318,687,8,0.0116448326055313,7.5,5,0.00727802037845706,38,"680010;680027;680067;680130;680145;680185;680258;680284","48,67,10,4,38,5,4,4",180
"MB0599","CDS","POSSIBLE CONSERVED EXPORTED PROTEIN",680472,683105,2634,55,0.0208807896735004,6,28,0.0106302201974184,18,"680462;680493;680581;680605;680611;680643;680699;680723;680788;680789;680795;680906;680913;680929;681047;681058;681115;681127;681176;681233;681245;681296;681388;681439;681446;681466;681506;681557;681640;681960;682015;682042;682043;682066;682067;682078;682086;682133;682184;682186;682204;682237;682238;682304;682351;682355;682685;682777;682803;682807;682906;682915;683024;683033;683056","1,3,17,30,3,2,7,55,23,1,1,18,2,24,11,1,3,21,1,16,17,2,1,18,10,1,2,20,2,2,31,1,2,27,2,9,1,2,15,6,10,160,2,50,10,51,9,70,1,1,4,6,2,1,82",870
"MB0600c","CDS","PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN",683128,685515,2388,25,0.0104690117252931,2,7,0.00293132328308208,82,"683024;683033;683056;683202;683209;683481;683599;683631;683906;684144;684262;684271;684389;684393;684511;684659;684715;684777;685185;685299;685303;685404;685417;685466;685474","2,1,82,4,1,4,1,1,3,153,53,6,12,2,1,2,1,3,1,347,2,1,172,1,2",858
"MB0601","CDS","probable transcriptional regulatory protein mce2r %28gntr-family%29",685653,686375,723,7,0.00968188105117566,5,4,0.00553250345781466,9,"685584;685592;686186;686198;686316;686331;686344","5,1,1,5,2,95,13",122
"MB0602","CDS","CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE2A",686372,687169,798,8,0.0100250626566416,13,6,0.0075187969924812,23,"686316;686331;686344;686401;686449;686462;687051;687169","2,95,13,1,144,33,11,13",312
"MB0603","CDS","CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE2B",687171,688058,888,7,0.00788288288288288,7,4,0.0045045045045045,20,"687169;687497;687615;687790;687809;687908;688044","13,42,7,27,1,1,4",95
"MB0604","CDS","MCE-FAMILY PROTEIN MCE2A",688064,689278,1215,21,0.0172839506172839,2,7,0.00576131687242798,103,"688044;688088;688108;688162;688206;688236;688302;688354;688420;688468;688543;688586;688661;688941;688947;689043;689059;689078;689079;689122;689161","4,1,4,1,1,2,5,6,8,1,217,1,179,2,1,103,2,1,235,4,2",780
"MB0605","CDS","mce-family related protein",689275,690306,1032,7,0.00678294573643411,4,3,0.00290697674418605,17,"689161;689388;690103;690120;690183;690238;690306","2,4,3,89,3,14,17",132
"MB0606","CDS","MCE-FAMILY PROTEIN MCE2C",690303,691748,1446,18,0.012448132780083,6,11,0.00760719225449516,14,"690238;690306;690424;690431;690583;690694;690701;690819;690932;691050;691244;691339;691457;691496;691614;691620;691622;691738","14,17,5,10,3,1,6,14,18,18,1,4,17,11,6,3,3,1",152
"MB0607","CDS","MCE-FAMILY PROTEIN MCE2DA %5BFIRST PART%5D",691745,693181,1437,20,0.0139178844815588,2.5,7,0.00487125956854558,14,"691738;691763;691764;691850;691899;691900;691911;691924;691968;692017;692029;692492;692497;692577;692610;692615;692695;692698;692939;693061","1,3,1,3,8,2,14,4,6,1,90,134,1,13,1,1,49,1,1,1",335
"MB0608","CDS","MCE-FAMILY PROTEIN MCE2DB %5BSECOND PART%5D",693129,693272,144,1,0.00694444444444444,1,0,0,0,"693061","1",1
"MB0609","CDS","POSSIBLE MCE-FAMILY LIPOPROTEIN LPRL %28MCE-FAMILY LIPOPROTEIN MCE2E%29",693269,693835,567,6,0.0105820105820106,3.5,3,0.00529100529100529,9,"693395;693408;693431;693478;693549;693639","9,2,29,2,5,1",48
"MB0610","CDS","MCE-FAMILY PROTEIN MCE2F",694482,696032,1551,42,0.0270793036750484,8,28,0.0180528691166989,38,"694444;694445;694457;694492;694520;694522;694543;694562;694575;694610;694627;694638;694640;694661;694745;694873;694974;695092;695177;695184;695197;695262;695265;695295;695380;695383;695407;695524;695525;695586;695642;695646;695764;695773;695793;695828;695848;695891;695911;695921;695946;695966","15,5,2,3,23,3,1,18,2,64,269,53,6,111,278,1,123,229,10,4,3,5,5,9,4,5,7,19,1,2,214,178,22,3,91,1,1,75,83,7,181,76",2212
"MB0611c","CDS","possible toxin vapc4",696084,696476,393,13,0.0330788804071247,6,8,0.0203562340966921,24.5,"696050;696115;696123;696151;696179;696233;696255;696256;696275;696297;696352;696393;696470","14,43,28,6,4,1,1,3,21,5,33,4,49",212
"MB0612c","CDS","possible antitoxin vapb4",696473,696730,258,4,0.0155038759689922,37,3,0.0116279069767442,49,"696393;696470;696564;696682","4,49,62,25",140
"MB0613c","CDS","ATPase",696913,698148,1236,15,0.0121359223300971,13,9,0.00728155339805825,19,"696798;696916;696918;696922;696923;696935;697036;697041;697455;697552;697573;697832;697911;697950;698029","72,17,4,1,26,1,13,52,1,1,19,13,1,30,5",256
"MB0614c","CDS","possible toxin vapc27. contains pin domain.",698399,698812,414,8,0.0193236714975845,9,5,0.0120772946859903,19,"698398;698438;698528;698529;698560;698647;698678;698765","1,3,1,24,19,24,9,9",90
"MB0615c","CDS","possible antitoxin vapb27",698809,699045,237,5,0.0210970464135021,9,3,0.0126582278481013,11,"698765;698837;698883;698955;699034","9,1,11,1,15",37
"MB0616c","CDS","two component sensor kinase %5Bsecond part%5D",699149,699655,507,5,0.00986193293885602,2,2,0.00394477317554241,13,"699034;699058;699152;699491;699609","15,2,1,11,2",31
"MB0617c","CDS","two component sensor kinase %5Bfirst part%5D",699769,700239,471,2,0.00424628450106157,2.5,0,0,0,"699725;699843","2,3",5
"MB0618c","CDS","two component dna binding transcriptional regulatory protein tcra",700283,701044,762,13,0.0170603674540682,7,9,0.0118110236220472,8,"700276;700285;700394;700403;700570;700585;700590;700628;700677;700708;700746;700795;700964","7,18,1,8,3,11,7,50,2,10,7,5,2",131
"MB0619","CDS","POSSIBLE EXPORTED PROTEIN",701101,701412,312,3,0.00961538461538462,4,1,0.00320512820512821,5,"701192;701310;701355","5,3,4",12
"MB0620","CDS","PROBABLE CONSERVED LIPOPROTEIN LPQO",701484,702434,951,7,0.00736067297581493,7,5,0.00525762355415352,13,"701473;701572;702113;702197;702235;702315;702353","7,1,1,33,6,88,13",149
"MB0621","CDS","POSSIBLE RESOLVASE",702651,703259,609,15,0.0246305418719212,11,9,0.0147783251231527,28,"702546;702558;702595;702676;702721;702839;702861;702946;702979;703022;703029;703064;703066;703140;703147","2,42,19,28,31,2,140,11,115,2,3,12,1,2,5",415
"MB0622","CDS","possible transposase %28fragment%29",703261,704004,744,10,0.0134408602150538,4.5,5,0.00672043010752688,12,"703147;703262;703380;703439;703557;703606;703607;703642;703724;703760","5,10,12,3,3,270,4,4,224,2",537
"MB0623","CDS","HYPOTHETICAL PROTEIN",704058,704444,387,3,0.00775193798449612,5,2,0.00516795865633075,10.5,"704135;704253;704369","5,1,16",22
"MB0624","CDS","possible antitoxin vapb28",704489,704734,246,2,0.00813008130081301,19,1,0.0040650406504065,37,"704487;704592","37,1",38
"MB0625","CDS","possible toxin vapc28. contains pin domain.",704731,705132,402,4,0.00995024875621891,9,3,0.00746268656716418,13,"704844;704924;704925;705042","13,5,1,21",40
"MB0626","CDS","CONSERVED HYPOTHETICAL PROTEIN",705129,705302,174,1,0.00574712643678161,21,1,0.00574712643678161,21,"705042","21",21
"MB0626CA","CDS",NA,705720,705917,198,6,0.0303030303030303,29.5,5,0.0252525252525253,30,"705613;705648;705687;705756;705766;705876","30,10,41,3,29,168",281
"MB0627c","CDS","HYPOTHETICAL PROTEIN",705997,707154,1158,10,0.00863557858376511,6.5,7,0.00604490500863558,12,"705994;706227;706345;706780;706928;707024;707046;707091;707133;707142","1,6,7,12,1,2,21,25,44,5",124
"MB0628c","CDS","HYPOTHETICAL PROTEIN",707206,707589,384,16,0.0416666666666667,11.5,13,0.0338541666666667,25,"707091;707133;707142;707205;707209;707282;707307;707323;707384;707400;707425;707441;707449;707502;707567;707589","25,44,5,10,26,25,67,7,9,78,84,13,8,4,3,3",411
"MB0629","CDS","CONSERVED HYPOTHETICAL PROTEIN",707569,708174,606,13,0.0214521452145215,3,4,0.0066006600660066,20.5,"707502;707567;707589;707612;707694;707707;707730;707768;707812;707886;707933;707939;708078","4,3,3,13,28,3,1,5,3,1,3,2,87",156
"MB0630c","CDS","unknown protein",708193,710760,2568,21,0.00817757009345794,10,14,0.00545171339563863,20.5,"708078;708196;708373;708899;709017;709125;709140;709203;709258;709263;709321;709381;709833;709934;709951;710120;710331;710449;710547;710656;710714","87,39,2,8,14,17,38,4,35,6,17,10,96,3,1,1,5,24,30,4,1",442
"MB0631","CDS","putative membrane protein",710601,711593,993,18,0.0181268882175227,4,8,0.0080563947633434,55.5,"710547;710656;710714;710774;710832;710879;710880;710997;711048;711120;711156;711166;711200;711238;711274;711318;711404;711570","30,4,1,6,1,58,1,53,2,1,23,4,123,2,1,73,1,89",473
"MB0632","CDS","PROBABLE INTEGRAL MEMBRANE PROTEIN",711590,711832,243,4,0.0164609053497942,1.5,1,0.00411522633744856,89,"711570;711602;711735;711832","89,1,1,2",93
"MB0633c","CDS","HYPOTHETICAL PROTEIN",711829,712095,267,4,0.0149812734082397,2,0,0,0,"711735;711832;711853;711973","1,2,2,4",9
"MB0633A","CDS","Possible antitoxin VapB29",712027,712254,228,1,0.0043859649122807,4,0,0,0,"711973","4",4
"MB0634","CDS","possible toxin vapc29. contains pin domain.",712251,712652,402,4,0.00995024875621891,30.5,4,0.00995024875621891,30.5,"712429;712547;712599;712605","32,29,39,19",119
"MB0635","CDS","probable galactose-1-phosphate uridylyltransferase galtb %5Bsecond part%5D",712781,713965,1185,13,0.0109704641350211,15,9,0.00759493670886076,15,"712717;712723;712959;713077;713348;713349;713350;713387;713467;713476;713594;713757;713875","34,13,16,15,1,2640,1,1,293,14,15,15,4",3062
"MB0636","CDS","PROBABLE GALACTOKINASE GALK %28GALACTOSE KINASE%29",713962,715053,1092,10,0.00915750915750916,3,4,0.00366300366300366,10,"713875;714065;714183;714458;714576;714826;714905;714944;715021;715023","4,15,2,330,5,1,1,5,2,1",366
"MB0637","CDS","POSSIBLE MEMBRANE PROTEIN",715448,716605,1158,10,0.00863557858376511,8,8,0.00690846286701209,9.5,"715420;715452;715453;715538;715570;715956;716074;716134;716252;716566","6,131,2,6,85,1,11,8,8,18",276
"MB0638","CDS","POSSIBLE MEMBRANE PROTEIN",716616,717563,948,14,0.0147679324894515,11,9,0.00949367088607595,15,"716566;716684;717070;717163;717188;717191;717234;717281;717361;717397;717479;717490;717515;717520","18,12,51,4,12,112,1,3,10,1,15,5,75,2",321
"MB0639","CDS","possible antitoxin vapb30",717656,717910,255,4,0.0156862745098039,1,1,0.00392156862745098,14,"717576;717608;717638;717905","1,1,1,14",17
"MB0640","CDS","possible toxin vapc30. contains pin domain.",717910,718305,396,11,0.0277777777777778,10,9,0.0227272727272727,14,"717905;717927;718023;718045;718049;718082;718100;718167;718200;718218;718246","14,240,10,25,23,6,3,69,7,1,9",407
"MB0641c","CDS","PROBABLE CONSERVED TRANSMEMBRANE PROTEIN",718399,719139,741,6,0.00809716599190283,26,6,0.00809716599190283,26,"718312;718364;718848;718943;718966;719061","18,15,123,34,113,12",315
"MB0642","CDS","possible antitoxin vapb5",719271,719531,261,1,0.00383141762452107,1,0,0,0,"719190","1",1
"MB0643","CDS","possible toxin vapc5",719528,719935,408,0,0,0,0,0,0,"0","0",0
"MB0644c","CDS","CONSERVED HYPOTHETICAL PROTEIN",720007,721158,1152,3,0.00260416666666667,7,2,0.00173611111111111,10.5,"720435;720553;721077","2,14,7",23
"MB0645c","CDS","PROBABLE EXONUCLEASE V %28ALPHA CHAIN%29 RECD %28EXODEOXYRIBONUCLEASE V ALPHA CHAIN%29 %28EXODEOXYRIBONUCLEASE V POLYPEPTIDE%29",721251,722978,1728,6,0.00347222222222222,1,1,0.000578703703703704,11,"721195;721268;721274;721617;722446;722564","11,1,1,1,1,1",16
"MB0646c","CDS","PROBABLE EXONUCLEASE V %28BETA CHAIN%29 RECBB %5BSECOND PART%5D %28EXODEOXYRIBONUCLEASE V BETA CHAIN%29%28EXODEOXYRIBONUCLEASE V POLYPEPTIDE%29",722975,723562,588,8,0.0136054421768707,4.5,4,0.00680272108843537,31,"722997;722998;723116;723175;723194;723289;723293;723407","1,5,15,2,3,151,4,47",228
"MB0647c","CDS","PROBABLE EXONUCLEASE V %28BETA CHAIN%29 RECBA %5BFIRST PART%5D %28EXODEOXYRIBONUCLEASE V BETA CHAIN%29%28EXODEOXYRIBONUCLEASE V POLYPEPTIDE%29",723565,726258,2694,26,0.00965107646622123,10.5,17,0.00631031922791388,19,"723998;724116;724118;724234;724284;724402;724919;725193;725226;725256;725311;725344;725374;725664;725698;725737;725782;725816;725912;725956;725957;726030;726064;726075;726148;726182","1,14,2,15,19,22,4,6,1,3,2,3,73,32,19,1,28,17,7,1,115,14,20,111,6,5",541
"MB0648c","CDS","PROBABLE EXONUCLEASE V %28GAMMA CHAIN%29 RECC %28EXODEOXYRIBONUCLEASE V GAMMA CHAIN%29%28EXODEOXYRIBONUCLEASE V POLYPEPTIDE%29",726258,729551,3294,15,0.00455373406193078,5,8,0.00242865816636308,16,"726148;726182;726632;727369;727487;728288;728406;728445;728563;728990;728992;729029;729108;729147;729521","6,5,3,3,1,24,42,1,3,109,2,3,128,5,8",343
"MB0649c","CDS","PROBABLE ENOYL-COA HYDRATASE ECHA3 %28ENOYL HYDRASE%29 %28UNSATURATED ACYL-COA HYDRATASE%29 %28CROTONASE%29",729828,730523,696,18,0.0258620689655172,9,11,0.0158045977011494,17,"729733;729787;729831;729851;729885;730003;730037;730133;730155;730248;730249;730356;730366;730386;730388;730474;730504;730506","2,3,3,2,2,8,15,1,17,38,3,27,44,9,27,231,9,15",456
"MB0650c","CDS","POSSIBLE EXPORTED PROTEIN",730572,731402,831,25,0.0300842358604091,10,18,0.0216606498194946,22,"730474;730504;730506;730637;730650;730654;730755;730772;730820;730823;730938;730941;730967;730988;731062;731085;731103;731106;731117;731151;731180;731221;731235;731292;731294","231,9,15,193,29,7,6,10,11,10,3,87,78,3,119,257,6,3,3,1,48,3,2,6,35",1175
"MB0651c","CDS","POSSIBLE GLYOXALASE II %28HYDROXYACYLGLUTATHIONE HYDROLASE%29 %28GLX II%29",731556,732269,714,19,0.0266106442577031,14,14,0.0196078431372549,21.5,"731486;731492;731604;731610;731715;731721;731777;731833;731967;732008;732085;732126;732133;732134;732164;732221;732222;732252;732260","6,78,5,5,2,39,2,211,15,14,18,14,2,25,96,46,4,28,3",613
"MB0652","CDS","Transcription regulator of the Arc/MetJ class",732349,732600,252,11,0.0436507936507936,7,7,0.0277777777777778,40,"732252;732260;732282;732291;732339;732378;732424;732425;732427;732514;732543","28,3,143,6,40,2,1,131,3,7,86",450
"MB0653","CDS","50s ribosomal protein l33 rpmg2",732948,733115,168,5,0.0297619047619048,14,4,0.0238095238095238,27.5,"732894;732898;732936;733012;733016","1,41,14,6,104",166
"MB0654","CDS","%283r%29-hydroxyacyl-acp dehydratase subunit hada",733166,733642,477,0,0,0,0,0,0,"0","0",0
"MB0655","CDS","%283r%29-hydroxyacyl-acp dehydratase subunit hadb",733629,734057,429,1,0.00233100233100233,7,1,0.00233100233100233,7,"733944","7",7
"MB0656","CDS","%283r%29-hydroxyacyl-acp dehydratase subunit hadc",734061,734561,501,4,0.00798403193612774,10,2,0.00399201596806387,73,"734062;734447;734471;734561","4,130,16,3",153
"MB0657","CDS","PROBABLE PREPROTEIN TRANSLOCASE SECE1",734973,735458,486,4,0.00823045267489712,43,3,0.00617283950617284,62,"734890;734894;734954;734957","62,24,101,2",189
"MB0658","CDS","PROBABLE TRANSCRIPTION ANTITERMINATION PROTEIN NUSG",735490,736206,717,0,0,0,0,0,0,"0","0",0
"MB0659","CDS","50s ribosomal protein l11 rplk",736258,736686,429,3,0.00699300699300699,3,1,0.00233100233100233,7,"736568;736622;736686","1,7,3",11
"MB0660","CDS","50s ribosomal protein l1 rpla",736753,737460,708,5,0.00706214689265537,3,2,0.00282485875706215,86,"736686;736740;737342;737366;737398","3,2,18,1,154",178
"MB0661c","CDS","METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 %28METHYL MYCOLIC ACID SYNTHASE 4%29 %28MMA4%29 %28HYDROXY MYCOLIC ACID SYNTHASE%29",737534,738439,906,44,0.0485651214128035,38.5,37,0.0408388520971302,84,"737482;737484;737503;737516;737521;737522;737558;737561;737600;737602;737621;737639;737676;737699;737700;737701;737720;737753;737773;737782;737818;737857;737871;737891;737900;737975;738038;738039;738040;738041;738148;738157;738187;738199;738249;738250;738266;738317;738365;738368;738389;738414;738422;738423","4,5,2,75,8,2,428,147,36,86,84,90,584,6,422,8,20,46,101,140,590,16,89,114,29,7,3,351,4,5,39,280,11,198,1,120,23,294,38,346,38,2,299,5",5196
"MB0662c","CDS","METHOXY MYCOLIC ACID SYNTHASE 3 MMAA3 %28METHYL MYCOLIC ACID SYNTHASE 3%29 %28MMA3%29 %28HYDROXY MYCOLIC ACID SYNTHASE%29",738504,739385,882,47,0.0532879818594104,37,41,0.0464852607709751,42,"738389;738414;738422;738423;738458;738460;738467;738476;738477;738478;738483;738507;738540;738576;738585;738594;738596;738706;738730;738731;738788;738824;738835;738848;738850;738898;738906;738947;738953;738968;738995;739016;739065;739066;739087;739113;739142;739154;739184;739205;739206;739207;739260;739272;739322;739323;739378","38,2,299,5,93,16,12,37,1,324,28,41,280,57,11,154,147,252,58,1,45,11,15,90,67,15,52,2,5,2007,6,29,42,27,29,5,24,576,18,304,4,3,123,193,130,164,24",5866
"MB0663c","CDS","METHOXY MYCOLIC ACID SYNTHASE 2 MMAA2 %28METHYL MYCOLIC ACID SYNTHASE 2%29 %28MMA2%29 %28HYDROXY MYCOLIC ACID SYNTHASE%29",739533,740396,864,30,0.0347222222222222,21.5,20,0.0231481481481481,50.5,"739418;739440;739487;739496;739505;739512;739536;739569;739605;739614;739623;739704;740024;740101;740142;740182;740183;740219;740233;740234;740265;740266;740287;740288;740301;740305;740352;740380;740384;740396","48,113,21,56,8,4,28,2,6,21,23,1,39,58,53,1,72,160,1,83,1,11,125,1,132,22,190,1,4,1",1286
"MB0664c","CDS","METHOXY MYCOLIC ACID SYNTHASE 1 MMAA1 %28METHYL MYCOLIC ACID SYNTHASE 1%29 %28MMA1%29 %28HYDROXY MYCOLIC ACID SYNTHASE%29",740563,741423,861,39,0.0452961672473868,9,26,0.0301974448315912,14.5,"740448;740480;740498;740514;740517;740518;740535;740551;740552;740566;740598;740616;740635;740653;740670;740700;740734;740796;740816;740847;740871;740872;740914;740934;740965;740989;741012;741054;741130;741172;741184;741213;741285;741288;741302;741331;741333;741403;741406","1,152,4,1,509,1,10,44,2,1,42,6,395,4,5,3,6,10,30,15,47,2,13,7,244,67,4,202,9,10,47,9,2,1,27,14,13,1,7",1967
"MB0665c","CDS","PROBABLE LIPASE/ESTERASE LIPG",741470,742375,906,14,0.0154525386313466,17.5,12,0.0132450331125828,25.5,"741403;741406;741451;741631;741654;741749;741750;741772;741973;742091;742210;742213;742328;742331","1,7,18,109,5,80,3,33,154,65,7,59,17,6",564
"MB0666c","CDS","Predicted unusual protein kinase",742387,743853,1467,6,0.00408997955010225,16,5,0.00340831629175187,17,"742328;742331;742390;743700;743738;743818","17,6,29,15,2,52",121
"MB0667","CDS","ALPHA-MANNOSIDASE",744488,748135,3648,49,0.0134320175438596,6,28,0.00767543859649123,26.5,"744385;744387;744388;744412;744424;744505;744684;744699;744759;744802;744817;744828;744877;744882;744946;744999;745000;745019;745020;745021;745117;745138;745158;745206;745207;745276;745324;745572;745677;745690;745726;745782;745842;745844;745900;745960;746079;746231;746380;746488;747236;747242;747303;747711;747712;747713;747829;747987;748105","4,38,3,4,2,27,42,25,14,39,26,27,8,6,14,141,4,1,471,1,57,148,6,28,2,3,54,7,1,6,9,2,2,7,5,2,5,12,1,2,3,2,1,158,1,4,135,1,99",1660
"MB0668","CDS","possible malonyl coa-acyl carrier protein transacylase fabd2 %28mct%29",748132,748806,675,3,0.00444444444444444,14,2,0.00296296296296296,56.5,"748105;748442;748560","99,4,14",117
"MB0669","CDS","POSSIBLE SUGAR KINASE",748806,749714,909,4,0.0044004400440044,5.5,3,0.0033003300330033,6,"748899;748907;749017;749025","6,6,5,2",19
"MB0670","CDS","50s ribosomal protein l10 rplj",750045,750581,537,0,0,0,0,0,0,"0","0",0
"MB0671","CDS","50s ribosomal protein l7/l12 rpll %28sa1%29",750618,751010,393,3,0.00763358778625954,15,3,0.00763358778625954,15,"750892;750932;751010","15,11,53",79
"MB0672c","CDS","POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY TETR-FAMILY%29",751003,751698,696,15,0.021551724137931,7,9,0.0129310344827586,15,"750892;750932;751010;751100;751101;751150;751218;751286;751287;751397;751398;751405;751452;751515;751570","15,11,53,7,1,3,19,1,52,1,2,28,5,4,9",211
"MB0673","CDS","PROBABLE DIOXYGENASE",751769,753274,1506,43,0.0285524568393094,9,26,0.0172642762284197,17.5,"751726;751759;751781;751782;751785;751807;751830;751844;751900;751948;751982;752061;752127;752179;752181;752211;752213;752245;752299;752307;752319;752329;752425;752437;752490;752583;752587;752589;752600;752607;752608;752658;752701;752705;752707;752718;752725;752835;752898;752900;753016;753018;753188","8,10,1,36,1,2,23,110,28,18,4,3,2,10,3,52,2,1,8,1,17,42,5,4,2,11,16,24,6,9,147,1,19,11,4,3,11,2,28,54,9,62,1",811
"MB0674","CDS","POSSIBLE RIBONUCLEOTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MKL",753286,754365,1080,17,0.0157407407407407,6,10,0.00925925925925926,9.5,"753188;753385;753467;753533;753651;753676;753763;753794;753881;753888;753921;754222;754223;754299;754311;754341;754365","1,1,9,3,5,7,11,10,9,4,2,1,22,1,36,14,6",142
