locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BQ2027_MB1192,mutT2,0,1287995,1288420,1,259,0.03125,426,12,PROBABLE MUTATOR PROTEIN MUTT2 (7,8-dihydro-8-oxoguanine-triphosphatase) (8-OXO-DGTPASE)
BQ2027_MB1193,narG,0,1288728,1292426,1,1123,0.0129129129129129,3699,43,respiratory nitrate reductase (alpha chain) narg
BQ2027_MB1194,narH,0,1292465,1294141,1,866,0.028476821192053,1677,43,PROBABLE RESPIRATORY NITRATE REDUCTASE (BETA CHAIN) NARH
BQ2027_MB1195,narJ,0,1294198,1294803,1,895,0.021978021978022,606,12,PROBABLE RESPIRATORY NITRATE REDUCTASE (DELTA CHAIN) NARJ
BQ2027_MB1196,narI,0,1294806,1295546,1,561,0.0314842578710645,741,21,PROBABLE RESPIRATORY NITRATE REDUCTASE (GAMMA CHAIN) NARI
BQ2027_MB1197,typA,0,1295568,1297454,1,1812,0.0182460270747499,1887,31,POSSIBLE GTP-BINDING TRANSLATION ELONGATION FACTOR TYPA (TYROSINE PHOSPHORYLATED PROTEIN A) (GTP-BINDING PROTEIN)
BQ2027_MB1198,lpqW,0,1297552,1299459,1,11,0.00232828870779977,1908,4,probable conserved lipoprotein lpqw
BQ2027_MB1199C,BQ2027_MB1199C,0,1299487,1300092,-1,361,0.0164835164835165,606,9,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1200C,PPE17b,0,1300164,1300661,-1,216,0.0155902004454343,498,7,PPE FAMILY PROTEIN [SECOND PART]
BQ2027_MB1201C,PPE17a,0,1300663,1301205,-1,589,0.0265848670756646,543,13,PPE FAMILY PROTEIN [FIRST PART]
BQ2027_MB1202C,lipx,0,1301223,1301525,-1,66,0.010989010989011,303,3,pe family protein. possible lipase lipx.
BQ2027_MB1203,mshB,0,1301705,1302616,1,141,0.00365408038976857,912,3,N-Acetyl-1-D-myo-Inosityl-2-Amino-2-Deoxy-alpha-D-Glucopyranoside Deacetylase mshB (GlcNAc-Ins deacetylase)
BQ2027_MB1204,BQ2027_MB1204,0,1302708,1303148,1,259,0.0251889168765743,441,10,putative membrane protein
BQ2027_MB1205C,PE12,0,1303156,1304082,-1,315,0.0203592814371257,927,17,pe family protein pe12
BQ2027_MB1206,fbiC,0,1304332,1306902,1,188,0.00605012964563526,2571,14,PROBABLE F420 BIOSYNTHESIS PROTEIN FBIC
BQ2027_MB1207C,tb84,0,1306946,1307278,-1,2902,0.0766666666666667,333,23,low molecular weight t-cell antigen tb8.4
BQ2027_MB1208C,fadH,0,1307479,1309503,-1,662,0.0126165660998354,2025,23,PROBABLE NADPH DEPENDENT 2,4-DIENOYL-COA REDUCTASE FADH (2,4-dienoyl coenzyme A reductase) (4-enoyl-CoA reductase)
BQ2027_MB1209C,BQ2027_MB1209C,0,1309500,1310069,-1,276,0.0311890838206628,570,16,Transcriptional regulator, PadR family
BQ2027_MB1210,fdxC,0,1310282,1310608,1,69,0.00677966101694915,327,2,PROBABLE FERREDOXIN FDXC
BQ2027_MB1211,BQ2027_MB1211,0,1310641,1311729,1,237,0.018348623853211,1089,18,PROBABLE AMINOTRANSFERASE
BQ2027_MB1212C,BQ2027_MB1212C,0,1311757,1314576,-1,1605,0.0141843971631206,2820,36,DNA or RNA helicases of superfamily II
BQ2027_MB1213,pks3,0,1315003,1321260,1,1328,0.00852121427303391,6258,48,probable polyketide beta-ketoacyl synthase pks4
BQ2027_MB1214,papA3,0,1321313,1322731,1,291,0.0187793427230047,1419,24,PROBABLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA3
BQ2027_MB1215,mmpL10,0,1322798,1325806,1,316,0.00812107788851975,3009,22,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL10
BQ2027_MB1216C,BQ2027_MB1216C,0,1325810,1326889,-1,40,0.0102880658436214,1080,10,POSSIBLE EXPORTED PROTEIN
BQ2027_MB1217C,fadD21,0,1327054,1328790,-1,926,0.018542199488491,1737,29,probable fatty-acid-amp ligase fadd21 (fatty-acid-amp synthetase) (fatty-acid-amp synthase)
BQ2027_MB1218C,BQ2027_MB1218C,0,1328967,1330583,-1,113,0.00618131868131868,1617,9,Regulator of polyketide synthase expression
BQ2027_MB1219,rocA,0,1330668,1332299,1,158,0.010211027910143,1632,15,PROBABLE PYRROLINE-5-CARBOXYLATE DEHYDROGENASE ROCA
BQ2027_MB1220,BQ2027_MB1220,0,1332299,1333288,1,81,0.00448933782267116,990,4,PROBABLE PROLINE DEHYDROGENASE
BQ2027_MB1221,sigI,0,1333370,1334242,1,138,0.0114503816793893,873,9,POSSIBLE ALTERNATIVE RNA POLYMERASE SIGMA FACTOR SIGI
BQ2027_MB1222,BQ2027_MB1222,0,1334258,1335136,1,164,0.0126262626262626,879,10,Hydrolase, alpha/beta fold family
BQ2027_MB1223,BQ2027_MB1223,0,1335209,1336123,1,354,0.0182038834951456,915,15,Putative hydrolase
BQ2027_MB1224,BQ2027_MB1224,0,1336205,1337032,1,952,0.032171581769437,828,24,unknown protein
BQ2027_MB1225,fadD36,0,1337072,1338493,1,11,0.003125,1422,4,PROBABLE FATTY-ACID-COA LIGASE FADD36 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
BQ2027_MB1226C,BQ2027_MB1226C,0,1338526,1339791,-1,871,0.0201754385964912,1266,23,Possible regulatory protein Trx
BQ2027_MB1227,PE13,0,1340281,1340580,1,2966,0.0592592592592593,300,16,pe family protein pe13
BQ2027_MB1228,PPE18,0,1340627,1341799,1,4197,0.0321969696969697,1173,34,ppe family protein ppe18
BQ2027_MB1229,esxK,0,1341934,1342230,1,1643,0.0447761194029851,297,12,esat-6 like protein esxk (esat-6 like protein 3)
BQ2027_MB1230,esxL,0,1342281,1342565,1,926,0.0544747081712062,285,14,putative esat-6 like protein esxl (esat-6 like protein 4)
BQ2027_IS1081-2,BQ2027_IS10812,0,1342571,1344005,-1,554,0.021671826625387,1435,28,
BQ2027_MB1231C,BQ2027_MB1231C,0,1342633,1343880,-1,519,0.0204626334519573,1248,23,POSSIBLE TRANSPOSASE
BQ2027_MB1232,BQ2027_MB1232,0,1344217,1345494,1,1122,0.0286707211120765,1278,33,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN
BQ2027_MB1233C,dapd,0,1345491,1346444,-1,0,0,954,0,tetrahydrodipicolinate n-succinyltransferase dapd
BQ2027_MB1234,dapE,0,1346535,1347599,1,141,0.00312825860271116,1065,3,PROBABLE SUCCINYL-DIAMINOPIMELATE DESUCCINYLASE DAPE
BQ2027_MB1235C,BQ2027_MB1235C,0,1347596,1348180,-1,113,0.015180265654649,585,8,AAA-ATPase, domain of unknown function, and LuxR DNA-binding domain
BQ2027_MB1236C,BQ2027_MB1236C,0,1348211,1349899,-1,583,0.0164365548980934,1689,25,AAA-ATPase, domain of unknown function, and LuxR DNA-binding domain
BQ2027_MB1237,log,0,1349994,1350557,1,2345,0.0492125984251969,564,25,Phosphoribohydrolase involved in Mycobacterial cytokinins production, homolog of plant cytokinin-activating enzyme LOG
BQ2027_MB1238,fadD6,0,1350607,1352400,1,511,0.0191950464396285,1794,31,PROBABLE FATTY-ACID-COA LIGASE FADD6 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
BQ2027_MB1239,folP2,0,1352466,1353422,1,149,0.00696055684454756,957,6,dihydropteroate synthase 2 folp2 (dhps 2) (dihydropteroate pyrophosphorylase 2)
BQ2027_MB1240,gpgs,0,1353419,1354393,1,1,0.00113895216400911,975,1,probable glucosyl-3-phosphoglycerate synthase gpgs
BQ2027_MB1241,BQ2027_MB1241,0,1354432,1354800,1,334,0.036036036036036,369,12,conserved protein
BQ2027_MB1242,tagA,0,1354797,1355411,1,476,0.0216606498194946,615,12,probable dna-3-methyladenine glycosylase i taga (tag i) (3-methyladenine-dna glycosylase i, constitutive) (dna-3-methyladenine glycosidase i)
BQ2027_MB1243,BQ2027_MB1243,0,1355518,1355745,1,0,0,228,0,conserved protein
BQ2027_MB1244C,glga,0,1355773,1356936,-1,1336,0.0238549618320611,1164,25,putative glycosyl transferase glga
BQ2027_MB1245,glgC,0,1357111,1358325,1,2936,0.0420475319926874,1215,46,glucose-1-phosphate adenylyltransferase glgc (adp-glucose synthase) (adp-glucose pyrophosphorylase)
BQ2027_MB1246C,PE14,0,1358521,1358895,-1,233,0.00887573964497041,375,3,pe family protein pe14
BQ2027_MB1247C,BQ2027_MB1247C,0,1359029,1360714,-1,184,0.00922266139657444,1686,14,Cocaine esterase (EC
BQ2027_MB1248C,BQ2027_MB1248C,0,1360742,1361416,-1,137,0.0263157894736842,675,16,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB1249C,BQ2027_MB1249C,0,1361425,1363071,-1,188,0.0128118678354686,1647,19,PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER
BQ2027_MB1250C,BQ2027_MB1250C,0,1363068,1364003,-1,283,0.0118623962040332,936,10,PROBABLE TETRONASIN-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB1251C,BQ2027_MB1251C,0,1363993,1364631,-1,2828,0.0173611111111111,639,10,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1252C,BQ2027_MB1252C,0,1364773,1365420,-1,279,0.0154109589041096,648,9,PROBABLE METHYLTRANSFERASE
BQ2027_MB1253,sigE,0,1365683,1366456,1,444,0.0143472022955524,774,10,ALTERNATIVE RNA POLYMERASE SIGMA FACTOR SIGE
BQ2027_MB1254,rsea,0,1366614,1367078,1,115,0.0167064439140811,465,7,anti-sigma factor rsea
BQ2027_MB1255,htrA,0,1367147,1368733,1,51,0.00349895031490553,1587,5,PROBABLE SERINE PROTEASE HTRA (DEGP PROTEIN)
BQ2027_MB1256,tatB,0,1368735,1369130,1,1,0.00280112044817927,396,1,Probable protein TatB
BQ2027_MB1257C,BQ2027_MB1257C,0,1369163,1369993,-1,495,0.0160427807486631,831,12,HAD-superfamily subfamily IIA hydrolase, hypothetical 2
BQ2027_MB1258C,BQ2027_MB1258C,0,1370104,1371567,-1,825,0.0166919575113809,1464,22,PROBABLE TRANSMEMBRANE PROTEIN
BQ2027_MB1259C,BQ2027_MB1259C,0,1371564,1372097,-1,137,0.0166320166320166,534,8,PROBABLE TRANSMEMBRANE PROTEIN
BQ2027_MB1260,lpqX,0,1372192,1372749,1,456,0.0238568588469185,558,12,probable lipoprotein lpqx
BQ2027_MB1261C,mrp,0,1373049,1374221,-1,0,0,1173,0,PROBABLE MRP-RELATED PROTEIN MRP
BQ2027_MB1262C,BQ2027_MB1262C,0,1374234,1375469,-1,196,0.0170709793351303,1236,19,POSSIBLE MEMBRANE PROTEIN
BQ2027_MB1263C,BQ2027_MB1263C,0,1375594,1376136,-1,192,0.016359918200409,543,8,PROBABLE MEMBRANE PROTEIN
BQ2027_MB1264C,BQ2027_MB1264C,0,1376133,1377440,-1,271,0.00848896434634975,1308,10,Mg/Co/Ni transporter MgtE, CBS domain-containing
BQ2027_MB1265C,BQ2027_MB1265C,0,1377502,1378098,-1,325,0.0353159851301115,597,19,CONSERVED HYPOTHETICAL MEMBRANE PROTEIN
BQ2027_MB1266,BQ2027_MB1266,0,1378248,1378775,1,207,0.0252100840336134,528,12,PROBABLE TRANSMEMBRANE PROTEIN
BQ2027_MB1267,lpqY,0,1378796,1380202,1,364,0.0173638516179953,1407,22,PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY
BQ2027_MB1268,sugA,0,1380199,1381122,1,1294,0.0264423076923077,924,22,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA
BQ2027_MB1269,sugB,0,1381127,1381951,1,79,0.0053835800807537,825,4,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB
BQ2027_MB1270,sugC,0,1381956,1383137,1,371,0.0206766917293233,1182,22,PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC
BQ2027_MB1271C,corA,0,1383214,1384314,-1,2496,0.0302724520686176,1101,30,POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA
BQ2027_MB1272,mdh,0,1384485,1385474,1,2,0.00112233445566779,990,1,PROBABLE MALATE DEHYDROGENASE MDH
BQ2027_MB1273,vapb33,0,1385550,1385810,1,0,0,261,0,possible antitoxin vapb33
BQ2027_MB1274,vapc33,0,1385807,1386238,1,266,0.0282776349614396,432,11,possible toxin vapc33. contains pin domain.
BQ2027_MB1275C,PE_PGRS23,0,1386261,1387949,-1,624,0.012491781722551,1689,19,pe-pgrs family protein pe_pgrs23
BQ2027_MB1276,lpqZ,0,1388129,1388989,1,463,0.0167741935483871,861,13,probable lipoprotein lpqz
BQ2027_MB1277C,BQ2027_MB1277C,0,1389070,1389900,-1,592,0.0200534759358289,831,15,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE
BQ2027_MB1278C,relE,0,1389957,1390250,-1,745,0.0490566037735849,294,13,toxin relE
BQ2027_MB1279C,relB,0,1390247,1390516,-1,381,0.0164609053497942,270,4,antitoxin relb
BQ2027_MB1280C,sucA,0,1390629,1394324,-1,257,0.00751427712654043,3696,25,Multifunctional alpha-ketoglutarate metabolic enzyme
BQ2027_MB1281C,BQ2027_MB1281C,0,1394466,1395254,-1,637,0.019690576652602,789,14,POSSIBLE MEMBRANE PROTEIN
BQ2027_MB1282,BQ2027_MB1282,0,1395451,1397190,1,1550,0.0255427841634738,1740,40,PROBABLE DRUG-TRANSPORT INTEGRAL MEMBRANE PROTEIN
BQ2027_MB1283C,BQ2027_MB1283C,0,1397093,1400512,-1,321,0.00974658869395711,3420,30,Superfamily I DNA and RNA helicases and helicase subunits
BQ2027_MB1284C,lprE,0,1400568,1401176,-1,93,0.0163934426229508,609,9,PROBABLE LIPOPROTEIN LPRE
BQ2027_MB1285,deaD,0,1401242,1402933,1,770,0.0151017728168089,1692,23,PROBABLE COLD-SHOCK DEAD-BOX PROTEIN A HOMOLOG DEAD (ATP-dependent RNA helicase deaD homolog)
BQ2027_MB1286,BQ2027_MB1286,0,1402930,1404081,1,7,0.00192864030858245,1152,2,PROBABLE ACYLTRANSFERASE
BQ2027_MB1287C,BQ2027_MB1287C,0,1404050,1404349,-1,2,0.0037037037037037,300,1,probable transcriptional regulatory protein
BQ2027_MB1288C,BQ2027_MB1288C,0,1404346,1405605,-1,1343,0.0246913580246914,1260,28,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN
BQ2027_MB1289,udgb,0,1405604,1406503,1,49,0.0037037037037037,900,3,probable uracil dna glycosylase, udgb
BQ2027_MB1290,BQ2027_MB1290,0,1406505,1407329,1,5,0.00403768506056528,825,3,PROBABLE OXIDOREDUCTASE [FIRST PART]
BQ2027_MB1291,BQ2027_MB1291,0,1407329,1407622,1,35,0.030188679245283,294,8,PROBABLE OXIDOREDUCTASE [SECOND PART]
BQ2027_MB1292C,BQ2027_MB1292C,0,1407748,1408197,-1,40,0.0148148148148148,450,6,AclJ
BQ2027_MB1293C,BQ2027_MB1293C,0,1408202,1408636,-1,0,0,435,0,HYPOTHETICAL HIT-LIKE PROTEIN
BQ2027_MB1294,amiB2,0,1408695,1410083,1,531,0.0167865707434053,1389,21,PROBABLE AMIDASE AMIB2 (AMINOHYDROLASE)
BQ2027_MB1295,BQ2027_MB1295,0,1410158,1411351,1,550,0.0102325581395349,1194,11,ADENYLYL CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE)
BQ2027_MB1296,BQ2027_MB1296,0,1411524,1412204,1,71,0.00815660685154975,681,5,unknown protein
BQ2027_MB1297C,pknH1,0,1412224,1414014,-1,2067,0.0285359801488834,1791,46,
BQ2027_MB1297CA,tbd2,0,1414258,1416654,-1,1464,0.020852641334569,2397,45,
BQ2027_MB1297CB,pknH2,0,1416665,1418431,-1,636,0.0226272784412319,1767,36,
BQ2027_MB1298C,embR,0,1418736,1419902,-1,258,0.0114176974310181,1167,12,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR
BQ2027_MB1299C,BQ2027_MB1299C,0,1420213,1420911,-1,871,0.0238095238095238,699,15,Cysteine-Type endopeptidase
BQ2027_MB1300C,BQ2027_MB1300C,0,1421134,1421508,-1,157,0.014792899408284,375,5,CONSERVED PROBABLE SECRETED PROTEIN
BQ2027_MB1301C,lprA,0,1421569,1422303,-1,113,0.00755287009063444,735,5,possible lipoprotein lpra
BQ2027_MB1302C,BQ2027_MB1302C,0,1422516,1422857,-1,103,0.00649350649350649,342,2,CONSERVED HYPOTHETICAL SECRETED PROTEIN
BQ2027_MB1303C,BQ2027_MB1303C,0,1422965,1424860,-1,700,0.0111306385471588,1896,19,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB1304C,BQ2027_MB1304C,0,1424857,1426605,-1,804,0.0133333333333333,1749,21,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB1305,lprB,0,1426752,1427309,1,2,0.00397614314115308,558,2,possible lipoprotein lprb
BQ2027_MB1306,lprC,0,1427306,1427848,1,1,0.00204498977505112,543,1,possible lipoprotein lprc
BQ2027_MB1307C,BQ2027_MB1307C,0,1427993,1428469,-1,4,0.00232558139534884,477,1,Phosphohistidine phosphatase SixA
BQ2027_MB1308,BQ2027_MB1308,0,1428719,1429972,1,392,0.0212577502214349,1254,24,DNA double-strand break repair protein Mre11
BQ2027_MB1309,BQ2027_MB1309,0,1429969,1432596,1,221,0.00633981403212172,2628,15,DNA double-strand break repair Rad50 ATPase
BQ2027_MB1310,BQ2027_MB1310,0,1432617,1434203,1,1263,0.0272918124562631,1587,39,PROBABLE DEHYDROGENASE FAD flavoprotein GMC oxidoreductase
BQ2027_MB1311C,oppA,0,1434220,1435995,-1,675,0.0137585991244528,1776,22,PROBABLE PERIPLASMIC OLIGOPEPTIDE-BINDING LIPOPROTEIN OPPA
BQ2027_MB1312C,oppD,0,1435988,1437826,-1,160,0.00845410628019324,1839,14,PROBABLE OLIGOPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER OPPD
BQ2027_MB1313C,oppC,0,1437823,1438698,-1,167,0.0139416983523447,876,11,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPC
BQ2027_MB1314C,oppB,0,1438695,1439672,-1,81,0.00908059023836549,978,8,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPB
BQ2027_MB1315,canA,0,1439879,1440370,1,99,0.00677200902934537,492,3,beta-carbonic anhydrase
BQ2027_MB1316,cysD,0,1440464,1441462,1,30,0.00333333333333333,999,3,PROBABLE SULFATE ADENYLYLTRANSFERASE SUBUNIT 2 CYSD
BQ2027_MB1317,cysN,0,1441462,1443306,1,2,0.000602046959662854,1845,1,PROBABLE BIFUNCTIONAL ENZYME CYSN/CYSC: SULFATE ADENYLTRANSFERASE (SUBUNIT 1) + ADENYLYLSULFATE KINASE
BQ2027_MB1318,BQ2027_MB1318,0,1443360,1443845,1,188,0.0205479452054795,486,9,Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family
BQ2027_MB1319,BQ2027_MB1319,0,1443903,1445120,1,1680,0.03281677301732,1218,36,Putative esterase
BQ2027_MB1320,BQ2027_MB1320,0,1445169,1445801,1,910,0.0298245614035088,633,17,unknown protein
BQ2027_MB1321C,BQ2027_MB1321C,0,1445940,1447505,-1,2045,0.0319148936170213,1566,45,Predicted membrane protein
BQ2027_MB1322,BQ2027_MB1322,0,1447516,1447830,1,70,0.00704225352112676,315,2,HYPOTHETICAL PROTEIN
BQ2027_MB1323C,BQ2027_MB1323C,0,1447957,1448292,-1,486,0.0198019801980198,336,6,CONSERVED HYPOTHETICAL SECRETED PROTEIN
BQ2027_MB1324,argS,0,1448837,1450489,1,3,0.00134408602150538,1653,2,PROBABLE ARGINYL-TRNA SYNTHETASE ARGS (ARGRS) (Arginine--tRNA ligase)
BQ2027_MB1325,lysA,0,1450486,1451829,1,6,0.000826446280991736,1344,1,diaminopimelate decarboxylase lysa (dap decarboxylase)
BQ2027_MB1326,thrA,0,1451833,1453158,1,0,0,1326,0,PROBABLE HOMOSERINE DEHYDROGENASE THRA
BQ2027_MB1327,thrC,0,1453155,1454237,1,0,0,1083,0,threonine synthase thrc (ts)
BQ2027_MB1328,thrB,0,1454455,1455405,1,1,0.00116822429906542,951,1,PROBABLE HOMOSERINE KINASE THRB
BQ2027_MB1329,rho,0,1455662,1457470,1,35,0.00184162062615101,1809,3,PROBABLE TRANSCRIPTION TERMINATION FACTOR RHO HOMOLOG
BQ2027_MB1330,rpmE,0,1457621,1457863,1,612,0.0684931506849315,243,15,50s ribosomal protein l31 rpme
BQ2027_MB1331,prfA,0,1457953,1459026,1,0,0,1074,0,PROBABLE PEPTIDE CHAIN RELEASE FACTOR 1 PRFA (RF-1)
BQ2027_MB1332,hemK,0,1459023,1460000,1,110,0.00454029511918275,978,4,PROBABLE HEMK PROTEIN HOMOLOG HEMK
BQ2027_MB1333,BQ2027_MB1333,0,1460016,1460669,1,26,0.0101867572156197,654,6,Threonylcarbamoyl-AMP synthase (EC
BQ2027_MB1334,rfe,0,1460753,1461967,1,76,0.00274223034734918,1215,3,probable undecapaprenyl-phosphate alpha-n-acetylglucosaminyltransferase rfe (udp-glcnac transferase)
BQ2027_MB1335,BQ2027_MB1335,0,1462224,1462709,1,0,0,486,0,ATP synthase protein I
BQ2027_MB1336,atpB,0,1462702,1463454,1,1,0.00147492625368732,753,1,PROBABLE ATP SYNTHASE A CHAIN ATPB (PROTEIN 6)
BQ2027_MB1337,atpE,0,1463503,1463748,1,7,0.0045045045045045,246,1,PROBABLE ATP SYNTHASE C CHAIN ATPE (LIPID-BINDING PROTEIN) (DICYCLOHEXYLCARBODIIMIDE-BINDING PROTEIN)
BQ2027_MB1338,atpF,0,1463779,1464294,1,0,0,516,0,PROBABLE ATP SYNTHASE B CHAIN ATPF
BQ2027_MB1339,atpH,0,1464301,1465641,1,0,0,1341,0,PROBABLE ATP SYNTHASE DELTA CHAIN ATPH
BQ2027_MB1340,atpA,0,1465686,1467335,1,0,0,1650,0,PROBABLE ATP SYNTHASE ALPHA CHAIN ATPA
BQ2027_MB1341,atpG,0,1467342,1468259,1,0,0,918,0,PROBABLE ATP SYNTHASE GAMMA CHAIN ATPG
BQ2027_MB1342,atpD,0,1468299,1469759,1,28,0.00228136882129278,1461,3,PROBABLE ATP SYNTHASE BETA CHAIN ATPD
BQ2027_MB1343,atpC,0,1469773,1470138,1,0,0,366,0,PROBABLE ATP SYNTHASE EPSILON CHAIN ATPC
BQ2027_MB1344,BQ2027_MB1344,0,1470146,1470580,1,119,0.0153061224489796,435,6,CONSERVED HYPOTHETICAL SECRETED PROTEIN
BQ2027_IS1557-2,BQ2027_IS15572,0,1470598,1472097,-1,544,0.0155555555555556,1500,21,
BQ2027_MB1345C,BQ2027_MB1345C,0,1470627,1471310,-1,147,0.0113636363636364,684,7,pseudogene
BQ2027_MB1346C,BQ2027_MB1346C,0,1471333,1471950,-1,252,0.0125673249551167,618,7,POSSIBLE TRANSPOSASE [FIRST PART]
BQ2027_MB1347C,BQ2027_MB1347C,0,1472116,1472697,-1,275,0.0286259541984733,582,15,ATP:Cob(I)alamin adenosyltransferase (EC
BQ2027_MB1348,murA,0,1472766,1474022,1,80,0.00265017667844523,1257,3,PROBABLE UDP-N-ACETYLGLUCOSAMINE 1-CARBOXYVINYLTRANSFERASE MURA
BQ2027_MB1349C,ogt,0,1479578,1480075,-1,265,0.0178173719376392,498,8,methylated-dna--protein-cysteine methyltransferase ogt (6-o-methylguanine-dna methyltransferase) (o-6-methylguanine-dna-alkyltransferase)
BQ2027_MB1350C,alkAb,0,1480072,1481322,-1,5568,0.0230905861456483,1251,26,PUTATIVE ADA REGULATORY PROTEIN ALKAb [SECOND PART] (Regulatory protein of adaptative response) : Methylated-DNA--protein-cysteine methyltransferase (O-6-methylguanine-DNA alkyltransferase)
BQ2027_MB1351C,alkAa,0,1481326,1481562,-1,322,0.0280373831775701,237,6,PUTATIVE ADA REGULATORY PROTEIN ALKAa [FIRST PART] (Regulatory protein of adaptative response) : Methylated-DNA--protein-cysteine methyltransferase (O-6-methylguanine-DNA alkyltransferase)
BQ2027_MB1352C,BQ2027_MB1352C,0,1481643,1483268,-1,848,0.0211748633879781,1626,31,POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)
BQ2027_MB1353C,BQ2027_MB1353C,0,1483338,1484945,-1,1180,0.0248618784530387,1608,36,POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)
BQ2027_MB1354C,BQ2027_MB1354C,0,1484958,1486661,-1,1137,0.0241199478487614,1704,37,POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)
BQ2027_MB1355,nucS,0,1486723,1487403,1,881,0.0261011419249592,681,16,Endonuclease NucS
BQ2027_MB1356,BQ2027_MB1356,0,1487426,1487722,1,83,0.0261194029850746,297,7,ATP/GTP-binding protein
BQ2027_MB1357C,BQ2027_MB1357C,0,1487757,1488215,-1,45,0.0241545893719807,459,10,Methylmalonyl-CoA epimerase (EC  @ Ethylmalonyl-CoA epimerase
BQ2027_MB1358,fadA4,0,1488306,1489475,1,432,0.0161443494776828,1170,17,PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA4 (ACETOACETYL-COA THIOLASE)
BQ2027_MB1359,BQ2027_MB1359,0,1489605,1490519,1,10,0.00121359223300971,915,1,POSSIBLE THIOREDOXIN
BQ2027_MB1360C,PE_PGRS24,0,1490598,1492409,-1,23,0.00183936235438381,1812,3,pe-pgrs family protein pe_pgrs24
BQ2027_MB1361C,glgB,0,1492561,1494756,-1,0,0,2196,0,1,4-alpha-glucan branching enzyme glgb (glycogen branching enzyme)
BQ2027_MB1362C,glgE,0,1494764,1496869,-1,2,0.00105485232067511,2106,2,PROBABLE GLUCANASE GLGE
BQ2027_MB1363,glgP,0,1497008,1499599,1,832,0.0188598371195885,2592,44,PROBABLE GLYCOGEN PHOSPHORYLASE GLGP
BQ2027_MB1364C,dinG,0,1499639,1501633,-1,835,0.0133630289532294,1995,24,probable atp-dependent helicase ding
BQ2027_MB1365C,pncB1,0,1501657,1503003,-1,595,0.0197856553998351,1347,24,nicotinic acid phosphoribosyltransferase pncB1
BQ2027_MB1366,clpS,0,1503105,1503410,1,176,0.0181159420289855,306,5,ATP-dependent Clp protease adaptor protein ClpS
BQ2027_MB1367,BQ2027_MB1367,0,1503370,1504026,1,53,0.00844594594594595,657,5,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1368,BQ2027_MB1368,0,1504043,1505077,1,475,0.0160944206008584,1035,15,PROBABLE HYDROLASE
BQ2027_MB1369,mec,0,1505085,1505525,1,284,0.0377833753148615,441,15,possible hydrolase
BQ2027_MB1370,cysO,0,1505547,1505828,1,448,0.0393700787401575,282,10,sulfur carrier protein cysO
BQ2027_MB1371,cysM,0,1505838,1506809,1,482,0.024,972,21,cysteine synthase b cysm (csase b) (o-phosphoserine sulfhydrylase b) (o-phosphoserine (thiol)-lyase b)
