#HMM - Genes
#genes: ES=419, GD=163, NE=2993, GA=324, N/A=7
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv1206	fadD6	fatty-acid--CoA ligase FadD6	38	0	0	38	0	0.9474	110.19	NE
Rv1207	folP2	dihydropteroate synthase	10	0	0	10	0	0.9000	68.78	NE
Rv1208	gpgS	glucosyl-3-phosphoglycerate synthase	14	13	0	1	0	0.1429	1.50	ES
Rv1209		hypothetical protein	5	0	0	5	0	1.0000	277.80	NE
Rv1210	tagA	DNA-3-methyladenine glycosylase I TagA	11	0	0	11	0	1.0000	210.18	NE
Rv1211		hypothetical protein	5	0	0	5	0	1.0000	370.60	NE
Rv1212c	glgA	capsular glucan synthase	33	0	0	33	0	1.0000	194.58	NE
Rv1213	glgC	glucose-1-phosphate adenylyltransferase	31	0	0	31	0	1.0000	179.29	NE
Rv1214c	PE14	PE family protein PE14	5	0	0	5	0	1.0000	119.80	NE
Rv1215c		hypothetical protein	27	0	0	27	0	0.8889	110.21	NE
Rv1216c		integral membrane protein	20	0	0	20	0	0.9000	198.50	NE
Rv1217c		tetronasin ABC transporter integral membrane protein	21	0	0	21	0	1.0000	63.14	NE
Rv1218c		tetronasin ABC transporter ATP-binding protein	6	0	0	6	0	1.0000	118.50	NE
Rv1219c		transcriptional regulator	10	0	0	10	0	1.0000	87.80	NE
Rv1220c		methyltransferase	11	0	0	11	0	0.8182	210.11	NE
Rv1221	sigE	ECF RNA polymerase sigma factor SigE	17	0	0	17	0	1.0000	37.00	NE
Rv1222	rseA	anti-sigma E factor RseA	3	0	0	3	0	0.6667	524.50	NE
Rv1223	htrA	serine protease HtrA	23	19	1	3	0	0.1739	209.50	ES
Rv1224	tatB	Sec-independent protein translocase protein TatB	6	0	5	1	0	0.6667	69.50	GD
Rv1225c		hypothetical protein	7	0	0	7	0	1.0000	194.29	NE
Rv1226c		transmembrane protein	15	0	0	15	0	1.0000	151.67	NE
Rv1227c		transmembrane protein	6	0	0	6	0	1.0000	81.17	NE
Rv1228	lpqX	lipoprotein LpqX	9	0	0	9	0	1.0000	265.33	NE
Rv1228a		hypothetical protein	4	0	0	4	0	1.0000	341.00	NE
Rv1229c	mrp	multiple resistance/pH adaptation protein	17	14	0	3	0	0.1765	95.00	ES
Rv1230c		membrane protein	20	0	0	20	0	1.0000	107.40	NE
Rv1231c		membrane protein	7	0	0	7	0	1.0000	132.43	NE
Rv1232c		hypothetical protein	11	0	0	11	0	1.0000	268.45	NE
Rv1233c		hypothetical protein	20	0	0	20	0	0.9000	177.78	NE
Rv1234		transmembrane protein	9	0	0	9	0	0.8889	130.88	NE
Rv1235	lpqY	trehalose ABC transporter substrate-binding lipoprotein LpqY	30	0	0	30	0	0.9000	63.33	NE
Rv1236	sugA	sugar ABC transporter permease SugA	19	0	0	19	0	0.9474	106.78	NE
Rv1237	sugB	sugar ABC transporter permease SugB	13	0	0	13	0	0.9231	54.92	NE
Rv1238	sugC	sugar ABC transporter ATP-binding protein SugC	26	0	0	26	0	0.8846	63.43	NE
Rv1239c	corA	magnesium and cobalt transport transmembrane protein CorA	26	0	0	26	0	0.8462	72.77	NE
Rv1240	mdh	malate dehydrogenase	5	0	0	5	0	0.0000	0.00	NE
Rv1241	vapB33	antitoxin VapB33	1	0	0	1	0	1.0000	40.00	NE
Rv1242	vapC33	ribonuclease VapC33	10	0	0	10	0	1.0000	176.70	NE
Rv1243c	PE_PGRS23	PE-PGRS family protein PE_PGRS23	19	0	0	19	0	0.8947	121.06	NE
Rv1244	lpqZ	lipoprotein LpqZ	8	0	0	8	0	1.0000	121.12	NE
Rv1245c		short-chain type dehydrogenase/reductase	14	0	0	14	0	0.9286	224.15	NE
Rv1246c	relE	toxin RelE	8	0	0	8	0	1.0000	193.88	NE
Rv1247c	relB	antitoxin RelB	6	0	0	6	0	1.0000	118.67	NE
Rv1248c		multifunctional 2-oxoglutarate dehydrogenase E1 component /2-oxoglutarate dehydrogenase dihydrolipoyllysine-residue succinyltransferase	46	0	0	46	0	0.8478	26.62	NE
Rv1249c		membrane protein	13	0	0	13	0	1.0000	232.31	NE
Rv1250		MFS-type drug transporter	32	0	0	32	0	1.0000	117.00	NE
Rv1251c		hypothetical protein	61	0	0	61	0	0.9180	88.71	NE
Rv1252c	lprE	lipoprotein LprE	8	0	0	8	0	1.0000	251.88	NE
Rv1253	deaD	ATP-dependent RNA helicase DeaD	35	0	0	35	0	0.8000	92.82	NE
Rv1254		acyltransferase	27	25	0	2	0	0.1852	36.40	ES
Rv1255c		HTH-type transcriptional regulator	10	0	0	10	0	0.9000	93.22	NE
Rv1256c	cyp130	cytochrome P450 Cyp130	16	0	0	16	0	1.0000	144.31	NE
Rv1257c		oxidoreductase	16	0	0	16	0	0.8125	114.85	NE
Rv1258c		multidrug-efflux transporter	22	0	0	22	0	0.9545	170.24	NE
Rv1259	udgB	uracil DNA glycosylase	14	0	0	14	0	0.9286	60.62	NE
Rv1260		oxidoreductase	28	0	0	28	0	0.8214	78.22	NE
Rv1261c		hypothetical protein	12	0	0	12	0	1.0000	57.58	NE
Rv1262c		hypothetical protein	4	0	0	4	0	1.0000	118.00	NE
Rv1263	amiB2	amidase AmiB	22	0	0	22	0	0.9545	106.24	NE
Rv1264		adenylyl cyclase	14	0	0	14	0	0.8571	229.00	NE
Rv1265		hypothetical protein	12	0	0	12	0	0.7500	49.44	NE
Rv1266c	pknH	serine/threonine-protein kinase PknH	29	0	0	29	0	0.9655	171.75	NE
Rv1267c	embR	transcriptional regulator EmbR	21	0	0	21	0	0.9524	144.10	NE
Rv1268c		hypothetical protein	11	0	0	11	0	0.8182	285.78	NE
Rv1269c		hypothetical protein	9	0	0	9	0	1.0000	150.33	NE
Rv1270c	lprA	lipoprotein LprA	12	0	0	12	0	0.9167	61.27	NE
Rv1271c		hypothetical protein	8	0	0	8	0	0.8750	98.00	NE
Rv1272c		drug ABC transporter ATP-binding protein	31	0	0	31	0	0.8065	76.16	NE
Rv1273c		drug ABC transporter ATP-binding protein	32	0	0	32	0	0.8750	79.32	NE
Rv1274	lprB	lipoprotein LprB	4	0	0	4	0	0.7500	21.00	NE
Rv1275	lprC	lipoprotein LprC	7	0	0	7	0	0.8571	19.67	NE
Rv1276c		hypothetical protein	8	0	0	8	0	0.8750	23.57	NE
Rv1277		hypothetical protein	20	0	0	20	0	1.0000	139.75	NE
Rv1278		hypothetical protein	28	0	0	28	0	0.8929	58.48	NE
Rv1279		GMC-type oxidoreductase	30	0	0	30	0	0.9667	130.90	NE
Rv1280c	oppA	oligopeptide ABC transporter substrate-binding lipoprotein OppA	26	0	0	26	0	0.9615	97.80	NE
Rv1281c	oppD	oligopeptide ABC transporter ATP-binding protein OppD	28	0	0	28	0	0.7857	32.41	NE
Rv1282c	oppC	oligopeptide ABC transporter permease OppC	16	0	0	16	0	0.8750	80.36	NE
Rv1283c	oppB	oligopeptide ABC transporter permease OppB	21	0	0	21	0	0.9048	55.84	NE
Rv1284	canA	beta-carbonic anhydrase	7	0	0	7	0	0.7143	62.80	NE
Rv1285	cysD	sulfate adenylyltransferase subunit 2	16	0	8	8	0	0.7500	13.00	NE
Rv1286		adenylyl-sulfate kinase	35	0	21	14	0	0.8857	33.42	GD
Rv1287		HTH-type transcriptional regulator	13	0	0	13	0	1.0000	82.54	NE
Rv1288		hypothetical protein	34	0	0	34	0	1.0000	236.91	NE
Rv1289		hypothetical protein	11	0	0	11	0	1.0000	117.91	NE
Rv1290c		hypothetical protein	35	0	0	35	0	0.9714	247.94	NE
Rv1290A		hypothetical protein	7	0	0	7	0	1.0000	49.57	NE
Rv1291c		hypothetical protein	4	0	0	4	0	1.0000	82.75	NE
Rv1292	argS	arginine--tRNA ligase	34	34	0	0	0	0.0000	0.00	ES
Rv1293	lysA	diaminopimelate decarboxylase	27	27	0	0	0	0.0370	1.00	ES
Rv1294	thrA	homoserine dehydrogenase	24	24	0	0	0	0.0417	1.00	ES
Rv1295	thrC	threonine synthase	21	21	0	0	0	0.0952	1.50	ES
Rv1296	thrB	homoserine kinase	16	15	0	1	0	0.1250	4.00	ES
Rv1297	rho	transcription termination factor Rho	22	18	0	4	0	0.0909	6.00	ES
Rv1298	rpmE	50S ribosomal protein L31	7	0	0	7	0	0.8571	23.33	NE
Rv1299	prfA	peptide chain release factor PrfA	14	14	0	0	0	0.0000	0.00	ES
Rv1300	hemK	release factor glutamine methyltransferase	14	0	14	0	0	0.4286	2.17	GD
Rv1301		threonylcarbamoyl-AMP synthase	11	0	11	0	0	0.4545	1.40	GD
Rv1302	rfe	decaprenyl-phosphate N-acetylglucosaminephosphotransferase	20	16	0	1	3	0.2500	311.20	ES
Rv1303		hypothetical protein	4	0	0	0	4	0.2500	113.00	GA
Rv1304	atpB	ATP synthase subunit A	11	0	11	0	0	0.2727	18.33	GD
Rv1305	atpE	ATP synthase subunit C	8	0	8	0	0	0.2500	1.00	GD
Rv1306	atpF	ATP synthase subunit B	4	4	0	0	0	0.0000	0.00	ES
Rv1307	atpH	ATP synthase subunit b/delta	20	20	0	0	0	0.1000	1.50	ES
Rv1308	atpA	ATP synthase subunit alpha	26	25	0	1	0	0.1154	25.67	ES
Rv1309	atpG	ATP synthase subunit gamma	19	18	0	1	0	0.0526	11.00	ES
Rv1310	atpD	ATP synthase subunit beta	20	20	0	0	0	0.0000	0.00	ES
Rv1311	atpC	ATP synthase subunit epsilon	2	1	0	1	0	0.5000	3.00	NE
Rv1312		hypothetical protein	10	0	0	10	0	0.9000	30.56	NE
Rv1313c		insertion sequence element IS1557 transposase	17	0	0	17	0	1.0000	160.29	NE
Rv1314c		cob(I)yrinic acid a%2Cc-diamide adenosyltransferase	16	0	0	16	0	0.9375	170.80	NE
Rv1315	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	17	16	0	1	0	0.2353	2.75	ES
Rv1316c	ogt	methylated-DNA--protein-cysteine methyltransferase	9	0	0	9	0	1.0000	215.00	NE
Rv1317c	alkA	bifunctional regulatory protein/DNA repair enzyme AlkA	13	0	0	13	0	1.0000	148.15	NE
Rv1318c		adenylate cyclase	20	0	0	20	0	0.9000	211.39	NE
Rv1319c		adenylate cyclase	29	0	0	29	0	0.9655	223.36	NE
Rv1320c		adenylate cyclase	30	0	0	30	0	0.9667	228.28	NE
Rv1321		endonuclease NucS	12	0	0	12	0	0.9167	213.64	NE
Rv1322		hypothetical protein	6	0	0	6	0	1.0000	168.67	NE
Rv1322A		hypothetical protein	7	0	0	7	0	1.0000	136.71	NE
Rv1323	fadA4	acetyl-CoA acetyltransferase	15	0	0	15	0	0.8667	195.54	NE
Rv1324		thioredoxin	6	0	0	6	0	0.8333	72.80	NE
Rv1325c	PE_PGRS24	PE-PGRS family protein PE_PGRS24	11	0	0	11	0	0.8182	42.33	NE
Rv1326c	glgB	1%2C4-alpha-glucan branching protein	43	42	0	1	0	0.0698	8.00	ES
Rv1327c	glgE	alpha-1%2C4-glucan:maltose-1-phosphate maltosyltransferase	39	39	0	0	0	0.0256	1.00	ES
Rv1328	glgP	glycogen phosphorylase	45	0	0	45	0	0.9556	50.28	NE
Rv1329c	dinG	ATP-dependent helicase DinG	25	0	0	25	0	0.9600	95.67	NE
Rv1330c	pncB1	nicotinic acid phosphoribosyltransferase PncB1	23	0	0	23	0	0.9130	131.00	NE
Rv1331		ATP-dependent Clp protease adapter protein ClpS	5	0	0	5	0	1.0000	308.40	NE
Rv1332		transcriptional regulator	7	0	0	7	0	1.0000	84.29	NE
Rv1333		hydrolase	13	0	0	12	1	0.9231	161.42	NE
Rv1334	mec	[CysO]-cysteine peptidase	12	0	0	0	12	1.0000	256.00	GA
Rv1335	cysO	sulfur carrier protein CysO	5	0	0	0	5	1.0000	618.40	GA
Rv1336	cysM	O-phosphoserine sulfhydrylase	19	0	0	0	19	1.0000	258.21	GA
Rv1337		integral membrane protein	13	0	0	0	13	1.0000	284.15	GA
Rv1338	murI	glutamate racemase	17	16	0	1	0	0.0588	336.00	ES
Rv1339		hypothetical protein	20	0	0	20	0	0.9500	84.16	NE
Rv1340	rphA	ribonuclease PH	13	0	0	13	0	0.9231	39.08	NE
Rv1341		non-canonical purine NTP pyrophosphatase	6	0	0	6	0	1.0000	239.83	NE
Rv1342c		hypothetical protein	6	0	5	1	0	0.8333	202.20	GD
Rv1343c	lprD	lipoprotein LprD	12	0	11	1	0	0.4167	15.60	GD
Rv1344	mbtL	acyl carrier protein MbtL	10	0	0	10	0	1.0000	282.70	NE
Rv1345	mbtM	long-chain-fatty-acid--ACP ligase MbtM	23	0	0	23	0	0.9565	150.32	NE
Rv1346	mbtN	acyl-[acyl-carrier-protein] dehydrogenase MbtN	15	0	0	15	0	0.8667	59.23	NE
Rv1347c	mbtK	lysine N-acetyltransferase MbtK	15	0	0	15	0	0.8000	25.17	NE
Rv1348	irtA	iron ABC transporter ATP-binding protein/permease IrtA	38	0	20	18	0	0.5789	29.36	GD
Rv1349	irtB	iron ABC transporter ATP-binding protein/permease IrtB	20	0	15	5	0	0.7000	15.79	GD
Rv1350	fabG2	3-oxoacyl-ACP reductase FabG	15	0	0	15	0	0.8667	61.85	NE
Rv1351		hypothetical protein	10	0	0	10	0	0.9000	103.44	NE
Rv1352		hypothetical protein	6	0	0	6	0	0.8333	141.40	NE
Rv1353c		HTH-type transcriptional regulator	13	0	0	13	0	1.0000	63.00	NE
Rv1354c		hypothetical protein	44	0	0	44	0	0.8864	79.67	NE
Rv1355c	moeY	molybdopterin biosynthesis protein MoeY	41	0	0	41	0	0.8049	44.48	NE
Rv1356c		hypothetical protein	28	0	0	28	0	0.8571	95.12	NE
Rv1357c		hypothetical protein	14	0	0	14	0	1.0000	96.93	NE
Rv1358		transcriptional regulator	74	0	0	74	0	0.9865	95.86	NE
Rv1359		transcriptional regulator	17	0	0	17	0	1.0000	65.06	NE
Rv1360		oxidoreductase	14	0	0	14	0	1.0000	267.50	NE
Rv1361c	PPE19	PPE family protein PPE19	15	0	0	15	0	0.9333	245.36	NE
Rv1362c		membrane protein	15	0	0	15	0	0.9333	159.64	NE
Rv1363c		membrane protein	8	0	0	8	0	1.0000	150.00	NE
Rv1364c		sigma factor regulatory protein	33	0	0	33	0	1.0000	109.06	NE
Rv1365c	rsfA	anti-sigma-F factor antagonist RsfA	6	0	0	6	0	1.0000	196.00	NE
Rv1366		hypothetical protein	19	0	0	19	0	0.9474	148.17	NE
Rv1366A		hypothetical protein	6	0	0	6	0	1.0000	188.33	NE
Rv1367c		hypothetical protein	17	0	0	17	0	0.8824	175.80	NE
Rv1368	lprF	lipoprotein LprF	8	0	0	8	0	1.0000	354.00	NE
Rv1371		membrane protein	30	0	0	30	0	0.9000	62.26	NE
Rv1372		alpha-pyrone synthesis polyketide synthase-like protein	18	0	0	18	0	0.8333	57.80	NE
Rv1373		glycolipid sulfotransferase	19	0	0	19	0	0.9474	279.78	NE
Rv1374c		hypothetical protein	14	0	0	14	0	1.0000	229.79	NE
Rv1375		hypothetical protein	22	0	0	22	0	1.0000	360.86	NE
Rv1376		hypothetical protein	17	0	0	17	0	1.0000	189.41	NE
Rv1377c		transferase	14	0	0	14	0	0.9286	131.69	NE
Rv1378c		hypothetical protein	25	0	0	25	0	0.8800	146.05	NE
Rv1379	pyrR	bifunctional pyrimidine operon regulatory protein/uracil phosphoribosyltransferase	7	0	0	7	0	0.7143	23.20	NE
Rv1380	pyrB	aspartate carbamoyltransferase	13	13	0	0	0	0.0769	1.00	ES
Rv1381	pyrC	dihydroorotase	11	11	0	0	0	0.0000	0.00	ES
Rv1382		hypothetical protein	6	5	0	1	0	0.1667	10.00	ES
Rv1383	carA	carbamoyl-phosphate synthase small subunit	13	13	0	0	0	0.0769	1.00	ES
Rv1384	carB	carbamoyl-phosphate synthase large subunit	46	46	0	0	0	0.0000	0.00	ES
Rv1385	pyrF	orotidine 5'-phosphate decarboxylase	7	6	0	1	0	0.2857	32.50	ES
Rv1386	PE15	PE family protein PE15	6	0	0	6	0	1.0000	254.50	NE
Rv1387	PPE20	PPE family protein PPE20	26	0	0	26	0	1.0000	270.00	NE
Rv1388	mihF	integration host factor MihF	8	0	0	8	0	0.6250	12.20	NE
Rv1389	gmk	guanylate kinase	6	0	0	6	0	0.1667	1.00	NE
Rv1390	rpoZ	DNA-directed RNA polymerase subunit omega	8	0	8	0	0	0.1250	1.00	GD
Rv1391	dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	21	17	2	2	0	0.1905	51.25	ES
Rv1392	metK	S-adenosylmethionine synthetase	20	19	0	1	0	0.1000	89.00	ES
Rv1393c		monoxygenase	28	0	0	28	0	0.9643	174.70	NE
Rv1394c	cyp132	cytochrome P450 Cyp132	19	0	0	19	0	1.0000	168.89	NE
Rv1395		HTH-type transcriptional regulator	18	0	0	18	0	0.8889	86.56	NE
Rv1396c	PE_PGRS25	PE-PGRS family protein PE_PGRS25	13	0	0	13	0	0.7692	186.10	NE
Rv1397c	vapC10	ribonuclease VapC10	6	0	0	6	0	1.0000	86.17	NE
Rv1398c	vapB10	antitoxin VapB10	4	0	0	4	0	1.0000	132.50	NE
Rv1399c	nlhH	carboxylesterase NlhH	16	0	0	16	0	0.9375	110.93	NE
Rv1400c	lipI	lipase	19	0	0	19	0	0.8421	55.75	NE
Rv1401		membrane protein	9	0	0	9	0	1.0000	23.33	NE
Rv1402	priA	primosomal protein N'	28	27	0	1	0	0.0357	49.00	ES
Rv1403c		methyltransferase	16	0	0	16	0	1.0000	180.12	NE
Rv1404		transcriptional regulator	8	0	0	8	0	1.0000	61.62	NE
Rv1405c		methyltransferase	12	0	0	12	0	1.0000	361.50	NE
Rv1406	fmt	methionyl-tRNA formyltransferase	9	0	0	9	0	0.6667	4.83	NE
Rv1407	fmu	16S rRNA m5C967 methyltransferase	21	0	0	21	0	0.9048	83.47	NE
Rv1408	rpe	ribulose-phosphate 3-epimerase	13	0	12	1	0	0.6154	17.25	GD
Rv1409	ribG	bifunctional riboflavin biosynthesis diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino) uracil reductase	14	13	0	0	1	0.0714	75.00	ES
Rv1410c		aminoglycosides/tetracycline-transport integral membrane protein	31	0	0	12	19	0.9677	2424.27	GA
Rv1411c	lprG	lipoprotein LprG	9	0	0	9	0	0.8889	140.12	NE
Rv1412	ribC	riboflavin synthase	7	0	0	7	0	0.2857	16.50	NE
Rv1413		hypothetical protein	6	0	0	6	0	1.0000	272.67	NE
Rv1414		hypothetical protein	4	0	0	4	0	1.0000	300.00	NE
Rv1415	ribA2	bifunctional riboflavin biosynthesis GTP cyclohydrolase II/3%2C4-dihydroxy-2-butanone 4-phosphate synthase	15	15	0	0	0	0.0000	0.00	ES
Rv1416	ribH	6%2C7-dimethyl-8-ribityllumazine synthase	4	4	0	0	0	0.0000	0.00	ES
Rv1417		membrane protein	8	0	0	8	0	0.7500	29.33	NE
Rv1418	lprH	lipoprotein LprH	15	0	0	15	0	0.9333	119.79	NE
Rv1419		hypothetical protein	6	0	0	6	0	1.0000	127.67	NE
Rv1420	uvrC	excinuclease ABC subunit UvrC	29	0	0	29	0	0.8621	70.36	NE
Rv1421		hypothetical protein	20	0	0	20	0	0.9000	62.78	NE
Rv1422		hypothetical protein	11	0	0	11	0	0.9091	159.90	NE
Rv1423	whiA	transcriptional regulator WhiA	12	10	0	2	0	0.1667	3.50	ES
Rv1424c		membrane protein	20	0	0	20	0	0.9500	118.58	NE
Rv1425		diacyglycerol O-acyltransferase	19	0	0	19	0	0.9474	202.00	NE
Rv1426c	lipO	esterase LipO	29	0	0	29	0	0.8966	37.88	NE
Rv1427c	fadD12	acyl-CoA synthetase	20	0	0	20	0	0.9500	90.84	NE
Rv1428c		hypothetical protein	19	0	0	19	0	1.0000	140.00	NE
Rv1429		hypothetical protein	23	0	0	23	0	0.9565	127.91	NE
Rv1430	PE16	PE family protein PE16	40	0	0	40	0	0.9750	121.15	NE
Rv1431		hypothetical protein	25	0	0	25	0	0.9200	122.22	NE
Rv1432		dehydrogenase	16	0	0	16	0	0.9375	35.20	NE
Rv1433		hypothetical protein	18	0	0	18	0	0.9444	293.06	NE
Rv1434		hypothetical protein	1	0	0	1	0	1.0000	153.00	NE
Rv1435c		hypothetical protein	16	0	0	16	0	0.6875	119.27	NE
Rv1436	gap	glyceraldehyde 3-phosphate dehydrogenase	15	0	15	0	0	0.8000	3.42	GD
Rv1437	pgk	phosphoglycerate kinase	16	0	16	0	0	0.8125	3.85	GD
Rv1438	tpi	triosephosphate isomerase	16	16	0	0	0	0.0000	0.00	ES
Rv1439c		hypothetical protein	7	0	0	7	0	1.0000	315.86	NE
Rv1440	secG	protein-export membrane protein SecG	6	0	0	6	0	0.3333	57.00	NE
Rv1441c	PE_PGRS26	PE-PGRS family protein PE_PGRS26	18	0	0	18	0	0.9444	73.76	NE
Rv1442	bisC	biotin sulfoxide reductase BisC	38	0	0	38	0	0.9474	180.97	NE
Rv1443c		hypothetical protein	3	0	0	3	0	1.0000	27.00	NE
Rv1444c		hypothetical protein	3	0	0	3	0	1.0000	56.33	NE
Rv1445c	devB	6-phosphogluconolactonase	10	0	0	10	0	0.7000	34.71	NE
Rv1446c	opcA	OXPP cycle protein OpcA	15	0	0	15	0	0.8000	27.75	NE
Rv1447c	zwf2	glucose-6-phosphate 1-dehydrogenase	20	0	0	20	0	1.0000	57.15	NE
Rv1448c	tal	transaldolase	13	0	0	13	0	0.8462	29.91	NE
Rv1449c	tkt	transketolase	26	25	0	1	0	0.0385	25.00	ES
Rv1450c	PE_PGRS27	PE-PGRS family protein PE_PGRS27	33	0	0	33	0	0.8485	122.39	NE
Rv1451		protoheme IX farnesyltransferase	16	0	16	0	0	0.5000	2.88	GD
Rv1452c	PE_PGRS28	PE-PGRS family protein PE_PGRS28	17	0	0	0	17	0.8824	178.20	GA
Rv1453		transcriptional activator protein	12	0	0	0	12	1.0000	259.83	GA
Rv1454c	qor	quinone reductase	17	0	0	0	17	1.0000	328.71	GA
Rv1455		hypothetical protein	13	0	1	0	12	0.8462	329.27	GA
Rv1456c		antibiotic ABC transporter permease	15	0	14	0	1	0.3333	84.00	GD
Rv1457c		antibiotic ABC transporter permease	8	0	8	0	0	0.7500	4.00	GD
Rv1458c		antibiotic ABC transporter ATP-binding protein	14	0	11	3	0	0.8571	10.08	GD
Rv1459c		alpha-(1->6)-mannopyranosyltransferase	26	0	21	5	0	0.3846	128.10	GD
Rv1460		transcriptional regulator	9	0	0	9	0	0.7778	41.57	NE
Rv1461		hypothetical protein	59	59	0	0	0	0.0339	1.00	ES
Rv1462		hypothetical protein	14	14	0	0	0	0.0000	0.00	ES
Rv1463		ABC transporter ATP-binding protein	12	12	0	0	0	0.0833	1.00	ES
Rv1464	csd	cysteine desulfurase	15	15	0	0	0	0.0000	0.00	ES
Rv1465		nitrogen fixation related protein	8	7	0	1	0	0.2500	31.00	ES
Rv1466		hypothetical protein	1	0	0	1	0	1.0000	5.00	NE
Rv1467c	fadE15	acyl-CoA dehydrogenase	28	0	0	28	0	0.9643	108.07	NE
Rv1468c	PE_PGRS29	PE-PGRS family protein PE_PGRS29	11	0	0	11	0	0.9091	80.50	NE
Rv1469	ctpD	cobalt/nickel-exporting P-type ATPase	21	0	0	21	0	1.0000	92.71	NE
Rv1470	trxA	thioredoxin TrxA	5	0	0	5	0	1.0000	284.00	NE
Rv1471	trxB1	thioredoxin	3	0	0	3	0	1.0000	111.67	NE
Rv1472	echA12	enoyl-CoA hydratase EchA12	16	0	0	16	0	0.9375	250.13	NE
Rv1473		macrolide ABC transporter ATP-binding protein	25	0	0	25	0	0.9600	75.62	NE
Rv1473A		transcriptional regulator	4	0	0	4	0	1.0000	130.00	NE
Rv1474c		transcriptional regulator	8	0	0	8	0	0.8750	96.71	NE
Rv1475c	acn	iron-regulated aconitate hydratase	56	55	0	1	0	0.0536	53.00	ES
Rv1476		membrane protein	7	0	0	7	0	0.1429	6.00	NE
Rv1477	ripA	peptidoglycan endopeptidase RipA	25	13	0	12	0	0.5600	56.14	ES
Rv1478		peptidoglycan endopeptidase RipB	9	0	0	9	0	0.8889	298.88	NE
Rv1479	moxR1	transcriptional regulator MoxR1	14	14	0	0	0	0.0000	0.00	ES
Rv1480		hypothetical protein	6	5	0	0	1	0.5000	156.00	ES
Rv1481		membrane protein	14	13	0	1	0	0.0714	368.00	ES
Rv1482c		hypothetical protein	15	0	0	15	0	1.0000	210.60	NE
Rv1483	fabG1	3-oxoacyl-ACP reductase FabG	13	13	0	0	0	0.0769	1.00	ES
Rv1484	inhA	NADH-dependent enoyl-[ACP] reductase	10	10	0	0	0	0.0000	0.00	ES
Rv1485	hemZ	ferrochelatase	25	25	0	0	0	0.0800	1.00	ES
Rv1486c		hypothetical protein	8	0	0	8	0	1.0000	121.25	NE
Rv1487		hypothetical protein	4	0	0	4	0	1.0000	208.75	NE
Rv1488		hypothetical protein	16	0	0	16	0	1.0000	283.69	NE
Rv1489		hypothetical protein	7	0	0	7	0	1.0000	386.43	NE
Rv1489A		hypothetical protein	4	0	0	4	0	1.0000	124.50	NE
Rv1490		membrane protein	38	0	0	38	0	0.8684	55.12	NE
Rv1491c		TVP38/TMEM64 family membrane protein	15	0	0	15	0	1.0000	160.87	NE
Rv1492	mutA	methylmalonyl-CoA mutase small subunit	17	0	0	17	0	0.8824	118.67	NE
Rv1493	mutB	methylmalonyl-CoA mutase large subunit	32	0	0	32	0	0.9062	168.62	NE
Rv1494	mazE4	antitoxin MazE4	8	0	0	8	0	0.6250	84.60	NE
Rv1495	mazF4	mRNA interferase MazF4	6	0	0	6	0	1.0000	148.83	NE
Rv1496		transport system kinase	9	0	0	9	0	1.0000	161.78	NE
Rv1497	lipL	esterase LipL	17	0	0	17	0	0.9412	169.19	NE
Rv1498c		methyltransferase	17	0	0	17	0	0.9412	232.31	NE
Rv1498A		hypothetical protein	3	0	0	0	3	1.0000	498.00	GA
Rv1499		hypothetical protein	5	0	0	0	5	1.0000	494.20	GA
Rv1500		glycosyltransferase	36	0	0	32	4	0.7778	196.54	NE
Rv1501		hypothetical protein	34	0	0	34	0	0.9118	56.23	NE
Rv1502		hypothetical protein	33	0	0	33	0	0.8182	41.81	NE
Rv1505c		hypothetical protein	27	0	0	27	0	0.7778	85.76	NE
Rv1506c		hypothetical protein	20	0	0	20	0	0.8500	54.41	NE
Rv1507c		hypothetical protein	29	0	0	29	0	0.8276	30.21	NE
Rv1507A		hypothetical protein	18	0	0	18	0	0.7222	101.69	NE
Rv1508c		membrane protein	44	0	0	44	0	1.0000	289.80	NE
Rv1508A		hypothetical protein	14	0	0	14	0	1.0000	100.93	NE
Rv1509		hypothetical protein	21	0	0	21	0	0.8095	79.94	NE
Rv1510		hypothetical protein	23	0	0	23	0	1.0000	284.17	NE
Rv1511	gmdA	GDP-D-mannose dehydratase GmdA	20	0	0	20	0	0.9000	258.56	NE
Rv1512	epiA	nucleotide-sugar epimerase EpiA	13	0	0	13	0	0.8462	49.27	NE
Rv1513		hypothetical protein	7	0	0	7	0	0.8571	32.50	NE
Rv1514c		glycosyltransferase	19	0	0	19	0	0.8421	70.94	NE
Rv1515c		hypothetical protein	18	0	0	18	0	0.8333	74.93	NE
Rv1516c		sugar transferase	11	0	0	11	0	0.9091	70.00	NE
Rv1517		hypothetical protein	15	0	0	15	0	0.8000	84.25	NE
Rv1518		hypothetical protein	13	0	0	13	0	0.9231	76.75	NE
Rv1519		hypothetical protein	3	0	0	3	0	1.0000	208.67	NE
Rv1520		sugar transferase	26	0	0	26	0	1.0000	288.77	NE
